product_id,comment,rating
samsung-galaxy-s24-ultra-5g,cái ốp lưng thật là tệ làm mất giá của máy. thà ko tặng còn hơn,3
samsung-galaxy-s24-ultra-5g,Khóa vân tay dở tệ . Ko xài cường lực mà mở lên mở xuống ko dc. Thua ss A54. Ss a54 tay bẩn mở vẫn ok. Trải nghiệm tệ. Biết vậy chuyển 15promax,3
samsung-galaxy-s24-ultra-5g,"Điện thoại mình dô chơi game lâu lâu nó cứ xuất hiện mấy đường sọc chớp nhoáng tầm 2s rồi mất, z lỗi này có được đổi đt mới ko ad, mình chưa thấy ai bị lỗi này ở s24U. Mình mua đt mới được 8 ngày",5
samsung-galaxy-s24-ultra-5g,Dùng dc 1 tháng rồi mọi thứ tốt.nhưng khi sử dụng ngoài trời thì máy nóng quá.,4
samsung-galaxy-s24-ultra-5g,"Toàn thấy chê nhỉ. Đây mua máy về dùng ưng ơi là ưng, pin tốt. Máy mát, mượt, cam đẹp, Ai ngon.",5
samsung-galaxy-s24-ultra-5g,Ốp tặng kèm rởm bụi vào xước dăm hết cả viền.,1
samsung-galaxy-s24-ultra-5g,Dùng k tốt lắm. Hoàn thiện kém và màn hình thì tệ hơn cả a73 củ của mình,3
samsung-galaxy-z-fold6,Mới mua dc 10 ngày gọi điện nói tý là nóng máy nhanh hết pin bỏ ra mây chục triệu mua cái đt nay thật là phí.,2
samsung-galaxy-z-fold6,Điện thoại đẹp,5
samsung-galaxy-z-fold6,Tốt,5
samsung-galaxy-z-fold6,"Tôi bước vô cửa hàng thấy các bạn nhân viên TGDD chào hỏi tư vấn rất nhiệt tình, khác với mấy đại lý khác nên nhà tôi hay mua điện thoại ở đây",5
samsung-galaxy-z-fold6,"Mình mới chuyển sang dòng điện thoại gập, hy vọng trải nghiệm ổn",5
samsung-galaxy-z-fold6,"Thiết kế ấn tượng, điện thoại nhẹ",5
samsung-galaxy-z-fold6,Đẹp,5
samsung-galaxy-z-fold6,"Gắn bó với Samsung từ Fold3 tới giờ, sản phẩm đợt này mình rất hài lòng về màu sắc và thiết kế",5
samsung-galaxy-z-fold6,Thích nhất tiếng gập,5
samsung-galaxy-z-fold6,"Fold nhẹ, cầm không quá nặng tay",5
samsung-galaxy-z-fold6,"Sang trọng, đẳng cấp",5
samsung-galaxy-z-fold6,tốt,5
samsung-galaxy-z-fold6,"Rất tốt, đt gập nhưng chơi game rất mượt và ko bị nóng",5
samsung-galaxy-z-fold6,"Tôi chuyển từ iphone qua, hiện tại tôi xài đang chưa quen lắm nhưng về thiết kế tôi thấy rất ấn tượng",5
samsung-galaxy-z-fold6,"Sản phẩm nhìn rất sang, mình hơi băn khoăn trước lúc mua 1 xíu nhưng sau khi trải nghiệm vài tuần thì thấy rất hài lòng",5
samsung-galaxy-z-fold6,"Mình mua tặng sếp, thấy sếp cũng rất hứng thú với sản phẩm này",5
samsung-galaxy-z-fold6,"Sản phẩm oke, hài lòng",5
samsung-galaxy-z-fold6,Sản phẩm rất chất lượng.,5
samsung-galaxy-z-fold6,Tốt,5
samsung-galaxy-z-fold6,Sau khi Ninh Dương giới thiệu thì mình quyết tâm thuyết phục sếp mình mua cho bằng được. Sếp mình rất hài lòngggg 100 điểm cho Samsung,5
samsung-galaxy-z-fold6,"Mình mê dòng này và lần đầu trải nghiệm, thật sự thấy mình tự tin và chuyên nghiệp hơn hẳn",5
samsung-galaxy-z-fold6,"Z Fold6 mỏng và nhẹ thật, sử dụng hài lòng, nhân viên TGDD nhiệt tình",5
samsung-galaxy-z-fold6,Very good,5
tecno-spark-go-1,"Máy đc áp mà giảm còn 1tr1 phải nói quá OK, pin trâu màn OK loa to còn có cả chống nước nữa tuyệt vời",5
tecno-spark-go-1,"Máy quá ngon , mình dùng check mail , lướt web , xem tiktok giải trí và vài con game nhẹ như boom beach và nông trại hayday . Nói chung trong tầm giá này là ngon nhất rồi , thiết kế thì cũng đẹp hiện đại , giá 1tr8 ngon , hợp lí . Mình đã xem rất nhiều review và mất thời gian để tìm 1 con máy giá rẻ , phù hợp với nhu cầu trên , b nào nhu cầu dùng máy như mình thì mua luôn không phải lăn tăn , pin cũng rất trâu nữa.",5
tecno-spark-go-1,"Điện thoại rất tốt so với giá, nhà sản xuất đã làm tôi ngạc nhiên vì cho máy một miếng dán màn hình đã được dán sẵn rất đẹp, xài cơ bản rất mượt, bắt sóng mạnh, âm thanh to nhờ loa kép, có vân tay cạnh viền luôn quá xịn, ít hao pin, chơi game 5v5 đồ họa thấp mượt mà hơn cả mong đợi dù lâu lâu có hơi khựng xíu, tôi thực sự rất hài lòng với máy.",5
tecno-spark-go-1,"Tôi mua 20/10,sóng ảo ,4g kém,nhiều khi đầy sóng nhưng ko goi ko ntin ko nhân đc cuộc gọi ko truy cập đc mạng",1
tecno-spark-go-1,"vô cùng hối hận khi mua, m cũng tham khảo đánh giá của các bạn, thấy khen nhiều nên mua cho mẹ dùng zalo nghe gọi, về sử dụng wifi nhà m cực mạnh, mà đứng ngay cục phát wifi mà vào zalo ko đc, cứ báo wifi yếu, vô google thì chạy chậm như rùa luôn, chắc chắn không sử dụng được rồi",1
tecno-spark-go-1,Gọi Zalo bên kia hầu như ko nghe luôn .mọi thứ điều ổn. Shop tư vấn ạk,4
tecno-spark-go-1,Xoai rât oke san phâm tôt moi ngươi nên mua,5
tecno-spark-go-1,Máy hoạt động ổn,5
tecno-spark-go-1,"Tôi mua lúc 15/1/2025. Xài ok, nhanh, nhạy, và pin cực kỳ trâu, mở rộng gam 3 +3 lên nữa chạy cực kỳ đã. Chỉ có 1890k. Xài ngon vãi. Chơi mấy game cờ bạc ko hề bị lag mặc dù chơi wifi luôn. Tính sắm thêm cái màu đen cho được 1 cặp. 5 sao. Dt ngon.",5
tecno-spark-go-1,"Máy rất OK trong tầm giá,do sản phẩm thương hiệu new nên nhìu người chưa biết đến,pin trâu,tác vụ nhanh,so với các dòng 3tr đến 4tr ko hề thua kém là bao,mua máy tại TGDD Lý Thường Kiệt Q10 rất là OK.Mong nhà sản xuất thương hiệu này ra nhìu dòng máy tương tự để phục vụ nhu cầu người lao động rất nhìu.",5
tecno-spark-go-1,Sao 3 ngày trải nghiệm thì mượt thật sự tầm giá này vượt xa những chiếc tầm 4tr trở lại màng hình to Vân tay nhạy 1 chạm dán sẵn màng hình có sẵn ốp lưng kiểu dáng sang trọng chắc tay k bị trơn vì mặt lưng nhám có ánh kim như xe máy lun nha quý vị nói chung đáng trải nghiệm đó nhaa,5
tecno-spark-go-1,"Đặt cọc trước nhận hàng hôm 4/1/2025 cảm nhận đến giờ, máy dùng rất oke, dùng làm máy phụ quá lý tưởng, fb, zalo, tiktok, youtube,...mượt không lag, loa kép to nữa",5
tecno-spark-go-1,Mua tối ngày 612025 về test thấy êm test game cửu âm game hơn nặng nhưng cũng oke ko đến nỗi ... còn như lướt face xem video hay game liên quân thì mượt như gái 18+ pin trâu nữa ... tuy nhiều chức năng sẽ ít hơn hàng cao cấp nhưng giá này mà mua đc 1 con smarfone thế này là ngon rồi hơn mấy cái đời trước 4 5m .,5
tecno-spark-go-1,"Vải đạn thiệt, mới mua bữa trước bữa sau giảm 100k",3
tecno-spark-go-1,Cho em hỏi máy tecno spark go 1 . Em mới mua được 2 ngày .. mà lên youtube xem phim bật âm lượng to mà khoảng 5 phút sao tự nhiên âm lượng nó nhỏ ạ,4
tecno-spark-go-1,Máy Sài OK loa to lướt web nhanh,5
tecno-spark-go-1,Ô sờ kê tui cày cả liên quân mà thấy mượt đáo để.,5
tecno-spark-go-1,"Giá này là quá hời, mình không chơi game, chỉ lướt wed, pin 5000mah trâu lắm",5
tecno-spark-go-1,"Tôi khẳng định không có điện thoại nào giá 3trieu mà hơn con này cả, thiết kế đẹp,màn HD nhưng sắc nét, đèn pin siêu sáng,loa to trong trẻo, màn 120zh, loa kép, kết nối mạng tốt,pin trâu ko ảo, mượt mà, chíp này mạnh mượt hơn chíp g36 trên đt giá 3trieu nhiều, nói chung điện thoại này giá quá hời trong tầm giá",5
tecno-spark-go-1,Mình mới mua lúc chiều ở tgdd mỏ cày nam Bến Tre. Nếu bạn nào mua làm máy phụ rất ok nhé. Loa to sóng khỏe. Kiểu dáng sang đẹp. Giá 1990k mà ngon hơn những dòng máy hãng khác tầm 3 cũ và hơn 3 cũ á.,5
tecno-spark-go-1,Ngon bổ rẻ.,5
tecno-spark-go-1,Ok ngon trong tầm giá,5
tecno-spark-go-1,"Mua go 2024 xài OK pin trâu,giờ mua thêm go 1.",5
vivo-y28,"Đt vivo y28 mình mới mua mà máy chạy rất chậm nha , vào Facebook, YouTube, tiktok máy chạy rất chậm cứ xoay xoay hoài với lại rất là sài mau hết pin , thua máy vivo củ của mình nha",3
vivo-y28,Pin tuột không phanh ko mở gì vẫn tuột pin xem Youtube 2p tuột 1% còn thua đt vivo y100 mua từ 5 năm trước sạc,2
vivo-y28,"Mình xin hỏi ,lúc xem video tiếng nó phát cả loa ngoài và loa thoại, muốn nge loa ngoài thôi thì tắt loa thoại chỗ nào ah. Tk",3
vivo-y28,"Máy dùng không bao giờ đơ, pin trâu, quá ngon nhé mn, nv tv cũng nhiệt tình nữa, đã test mấy tháng mới quay lại đánh giá",5
vivo-y28,Máy xài 4g kết nối kém,2
vivo-y28,"pin sụt nhanh, tệ quá",1
vivo-y28,"Máy bền, mình dùng mấy tháng rồi mới quay lại đánh giá, pin cực trâu loa to màn hình sáng, nét",5
vivo-y28,pin cực kì mau hết,1
vivo-y28,"Điện thoại pin sụt nhanh quá, xem Youtube vài phút là tụt 1%.",2
vivo-y28,Dạ cho em hỏi là vivo này thì 1% sử dụng được bao nhiêu phút vậy ạ. Em sài thì thấy tụt pin khá nhanh. Em mới mua hôm qua thì trải nghiệm thêm vài bữa nữa rồi e đổi máy được không ạ,3
vivo-y28,"Máy mới mua 1 tháng 2 ngày. Đem về hãng vivo bảo hành thì bảo hư main do hãng. Chính sách bảo hành của hãng vivo rất tệ. Mình hỏi hãng mới mua 1 tháng hư main vậy thay về hư tiếp thì sao. Hãng trả lời hàng điện tử mà chị sao e biết được. Mình thấy rất nhiều bình luận chê dòng máy này mua 1 tháng về là hư main. Nhân viên thế giới di động thì lại giới thiệu dòng máy này tốt, cho những người có thu nhập thấp về sài được 1 tháng. Từ việc này mình sẽ kêu bạn người thân tránh xa tgdd. Quá tệ.",1
vivo-y28,Xài k có gì bất ổn 10 đ,5
vivo-y28,Sài ổn lâu lâu mở lên bị đơ nhx ok,4
vivo-y28,Máy mới mua 1 tháng đã hỏng main. Chính sách bảo Hành của Vivo rất tệ. Khuyên mn không nên dùng.,1
vivo-y28,Bpcskk rất tệ,1
vivo-y28,Bữa giờ sài êm nay hơi kì mới nữa tháng k biết do máy hay do vô tình cập nhật phần mềm mới mà đôi khi nhắn tin thì tự thoát bàn phím hoặc tự chuyển tới mục sticker rồi thêm cái tự mở flash trong khi chức nắng đèn pin thì k bật còn màn hình thì cũng tắt.,4
vivo-y28,Mới mua 5790 giờ có tuần còn 5390 ôi trồi bó tay,5
vivo-y28,Máy OK chạy mượt không đơ máy pin sài lâu.chơi game ổn với tầm giá này thì tôi thấy máy sứng đáng,5
vivo-y28,"Máy đẹp, dễ sử dụng. Ưu điểm là thân máy ko trơn rất dễ cầm thao tác. Máy mượt pin trâu. Nói chung là tốt",5
vivo-y28,Ổn,4
vivo-y28,Mình thích con Vivo Y28 màu cam này. pin 6000 dùng cũng ok lắm.,5
vivo-y28,E có đc tham gia quay thưởng ko vậy,4
vivo-y28,"Mẹ mình mua máy màu xanh rất đẹp , pin siêu trâu , dùng rất mượt , loa to nữa",5
vivo-y28,"Máy cầm đầm tay , pin trâu , mượt , màn sáng",5
xiaomi-14t-5g,Dùng thi thoảng màn hình hay giật giật.kết nối tai nghe blut thì tự nhiên nhận cuộc gọi phát ra loa ngoài luôn.,2
xiaomi-14t-5g,"Máy quá tuột pin, dán miếng bảo vệ màn hình thì dán xéo đè lên camera trước, nhấn đánh giá thì ko thấy hỗ trợ",1
xiaomi-14t-5g,"Mua đc 2 tuần muốn đổi dòng cao cấp hơn mà mất 20%, còn hơn vay nặng lãi, mọi người cân nhắc nha, pin tuột hơn tuột quần",1
xiaomi-14t-5g,"Sau khoảng hai tuần sử dụng, cá nhân tôi cảm nhận chiếc điện thoại này như sau1. Ưu điểm Sản phẩm được hoàn thiện trông khá tốt. Đa nhiệm tương đối mượt, màu sắc hiển thị sắc nét, viền màn hình mỏng đều, nhìn rất thẩm mỹ và tối ưu hóa được diện tích hiển thị. Mức tiêu thụ pin trong các tác vụ bình thường không chơi game khá tốt, tầm trên dưới 15 tiếng nếu dùng thường xuyên, để đt qua đêm mất tầm 45% pin, máy dùng rất mát. WIFI/ 5G, sóng sánh ổn định, âm lượng tương đối to, rõ, không bị bể âm. Chống nước chuẩn IP68. Trang bị nhiều tính năng AI hữu ích. Camera chụp độ phân giải cao, sắc nét, video 4K chất lượng tốt. Trang bị ốp lưng tốt ngay trong hộp, hãng dán sẵn miếng dán màn hình cho máy.2. Khuyết điểm Chất lượng ảnh chụp ở mức bình thường, không quá đẹp, nước ảnh thiên hướng sẫm tối. Không kèm củ sạc nhanh 67W trong hộp mà phải mua riêng.",4
xiaomi-14t-5g,Pin điện thoại mình mới mua được 2 3 ngày. Pin tụt nhanh. Vấn đề này có được bảo hành ko ạ,4
xiaomi-14t-5g,Máy hao pin k làm j qua đêm tụt 5 % pin,3
xiaomi-14t-5g,Tặng phiếu mua hàng đến lúc đổi sang sản phẩm khác thì lại thu lại tiền phiếu mua hàng đúng là sợ đến già,1
xiaomi-14t-5g,Loa nghe rất nhỏ không hay . Màn hình siêu sáng nhìn đã mắt . Sạc 67w khoảng 1 tiếng đầy pin . Chống nước OK không lo hỏng máy . Chip mạnh dùng tác vụ bình thường mượt mà . Điểm yếu nóng nhanh . Mỗi lúc nóng quá là hơi giật lag .,5
xiaomi-14t-5g,Tưởng TGDD thế nào. Quá tệ. Khách mua hàng thì tặng phiếu mua hàng cho khách. Nhưng khách không dùng. Đến khi khách trả hàng để đổi sang sản phẩm khác thì đòi thu tiền phiếu mua hàng đó. Tặng cho khách xong giờ lại thu tiền. Làm việc quá chất luôn. Rồi lấy lý do ko nhìn đc kho khác. Ko in đc phiếu này nọ sợ tgdd đến già luôn,1
xiaomi-14t-5g,"Mua 12990 thì có phiếu 1tr mua all sản phẩm ,giờ giảm còn 11990 thì cắt phiếu, tgdd biết cách làm ăn phết",5
xiaomi-14t-5g,"Xiaomi 14T 5G thì rất chất lượng, nhưng mình sử dụng thấy máy hao pin hơi nhanh so với các dòng khác mình sài là 5.000 mAh. Nói chung Xiaomi 14T rất đáng mua, chất lượng về mọi mặt",5
xiaomi-14t-5g,"Xin hỏi máy mình mua tầm hơn bốn tháng thì có hỗ trợ đổi trả không ạ,máy rất hay lỗi zalo không đồng bộ khi không có chuông khi không có míc khi không có tiếng",3
xiaomi-14t-5g,Sao messenger hay bị lỗi thông báo. Hiện thông báo lên nhưng không đọc được,5
xiaomi-14t-5g,Xài từ 1/1 đến giờ thấy ổn nhen,5
xiaomi-14t-5g,Sao mở khoá màn hình chỉ cần sai 1 lần là bị khoá thiết bị phải đợi 1 phút sau mới mở lại được vậy.nhiều lúc có việc gấp mà bị như vậy rất là bực mình,3
xiaomi-14t-5g,Cho e hỏi chính sách đổi trả ạ,4
xiaomi-14t-5g,Ok,5
xiaomi-14t-5g,Trước em có mua Xiaomi 14t chân sạc bị giật k bt có sao k shop,5
xiaomi-14t-5g,Máy hao pin nhanh và nóg,2
xiaomi-14t-5g,Chụp đêm đẹp,4
xiaomi-14t-5g,"Mấy ngày đầu mua về còn dùng dc 6 7 tiếng mới sạc , sau 7 ngày thì 4 tiếng rưỡi hết 70%",3
xiaomi-14t-5g,Mới mua đc 2 ngày sạc pin đầy 100% pin tắt mạng tắt wifi ko bấm gì hết mà từ 100% tụt xuống còn 90% có thể đổi cái khác ko vậy tgdd,3
xiaomi-14t-5g,Mình ms mua con máy mùng 2 nêud giờ mình muốn trả lại có được không ạ.,5
xiaomi-14t-5g,Đt nhanh nóng pin yếu mười mấy củ thất vọng.,1
xiaomi-14t-5g,"Mới mua xong tức thì, nv bán hàng thì okChưa trải nghiệm đt chưa biết nhưng khách đang mua hàng chưa xong mà nv lấy chổi quét nhà. Mất lịch sự",3
xiaomi-14t-5g,"Thiết kế ổn áp, cạnh vuông, cụm cam 4 mắt độc đáoHiệu năng chip 8300 ultra, mát máy mạnh mẽSạc sạc nhanh, pin 5000mAh đủ dùng cho màn hình độ phân giải caoGiá cả cạnh tranh",5
xiaomi-14t-5g,"Quá ổn trong tầm giá, chụp hình Leica xuất sắc quá trời, có kháng bụi kháng nước.Cấu hình Xiaomi thì khỏi bàn rồi, mạnh hơn mấy cái hãng kia, sắp tới có HyperOS 2.0",5
xiaomi-14t-5g,cho tôi hỏi. khi nào cái hyper OS của xiao mi 14T lên được 2.0 vậy. hiện nay thấy báo chí đăng đã cho cập nhật mà máy tôi lại không thấy báo gì. cảm ơnmáy đang chạy OS 1.07.0,5
xiaomi-14t-5g,"Mới xài chưa đc 2 tháng thì bị rớt cái nút nguồn ra, đem tới cửa hàng thì hẹn từ 7 tới 15 ngày.....rồi lấy gì xài",2
xiaomi-14t-5g,"Quá ngon trong tầm giá này, mọi người nên muaMàn hình đẹp, chụp hình sáng rõ, sạc pin nhanh",5
xiaomi-14t-5g,"Sử dụng rất ngon, cấu hình mạnh ăn đứt mấy dòng kia, bảo hành dài tới 2 năm, mua trong đợt đầu được nhiều ưu đãi.",5
xiaomi-14t-5g,"Ngoại hình màu titan, đẹp, mặt lưng kính hạn chế trầy, đẹpChống bụi nước IP68 ngon lànhCamera leica chụp đường phố, xóa phông rất đẹpTầm giá này cấu hình rất tốt, ổn nhất.",5
xiaomi-14t-5g,"Xài rất tốt, màn hình đẹp, chip mạnh thì chấp nhận sẽ hơi hao pin chút, nhưng xài 1 thời gian thấy pin trâu. Nên mua",5
xiaomi-14t-5g,"Máy tụt Pin rất nhanh, nếu dùng nhiều, ngày có khi phải sạc 2 lần, không bằng con SamSung A12 cũ của mình",2
xiaomi-14t-5g,Mình mới mua dc một đêm dùng máy thấy hơi nóng và tụt bin nhanh có đổi mới dc ko shop,3
xiaomi-14t-5g,Tốt trong tầm giá,5
xiaomi-14t-5g,Ram là 8g thực 4g ảo mở rộng ah các bạn.,3
xiaomi-14t-5g,Cau hình cao . mà sai sao tôi thấy thua con xiaomi 12 t pin thì tụt như tụt quần,1
xiaomi-14t-5g,"Sài dc 1tuần Cãm thấy đt tuột pin khá nhanh so với con 11t cũ cũa mình ,ra tgdd thỳ bão do màn hình độ phân giãi cao ,với đt cấu hình khũng",4
xiaomi-14t-5g,Lúc đầu sài ok lăm...Được khoản nưa tháng thi nt mess đôi khi bị đứng 2 3 giây là bth lại,4
xiaomi-14t-pro-5g-12gb-256gb,xài ok,5
xiaomi-14t-pro-5g-12gb-256gb,Mk mới mua dk 8 ngày 4 ngày đâu tiên thì sạc pin từ 20100% mất có 2530p..xog mấy hôm sau sạc pin từ 20100% mất 1h40 1h50p thì nó mới đầy... Có ae nào bị như thế ko,3
xiaomi-14t-pro-5g-12gb-256gb,"Tuột pin nhanh , có đổi lại được ko ạ",4
xiaomi-14t-pro-5g-12gb-256gb,"Pin tụt nhanh quá.sử dụng nghe gọi bth mà ngày sạc 2 lần,chán quá",2
xiaomi-14t-pro-5g-12gb-256gb,Xài ở q6 mà sóng vs wifi yếu quá mặc dù chỉnh tăng tốc kết hợp 2 wifi r vẫn vậy,3
xiaomi-14t-pro-5g-12gb-256gb,Ok trong tầm giá .mỗi tội pin tụt nhanh .chán,5
xiaomi-14t-pro-5g-12gb-256gb,Tại sao ở ngay trung tâm HN mà mạng Viettel chỉ lên đc 4G+ chứ ko đc 5G vậy mặc dù đã bật ưu tiên 5G rồi,5
xiaomi-14t-pro-5g-12gb-256gb,"Xài ok, pin trâu chip mượt, mà ko bik con này có sạc không dây không. Tải app check thì không có",5
xiaomi-14t-pro-5g-12gb-256gb,"Thiết kế điện thoại đẹp, cảm ứng mượt, loa lớn, chụp ảnh không cần app cũng ổn, sạc nhanh đầy pin. Yếu điểm duy nhất là pin tuột khá nhanh. Sử dụng YouTube, Facebook tối đa được 6 giờ là pin yếu.",4
xiaomi-14t-pro-5g-12gb-256gb,"Quá tệ, nhận máy đã bóc seal giống máy trưng bày, pin tụt rất nhanh, ngày sạc 2 lần dù k dùng nhiều, trải nghiệm khá tệ..",1
xiaomi-14t-pro-5g-12gb-256gb,"Khi nào mới có xiaomi 15, 15 pro Máy ra mắt lâu rồi mà shop Nhanh đi tôi cần mua",5
xiaomi-14t-pro-5g-12gb-256gb,Minh để may qua đêm không chạy ứng dụng gì mà pin hết 10% Máy như vây có phải hư pin không minh mới mua máy dc 3 hôm,5
xiaomi-14t-pro-5g-12gb-256gb,Mọi thứ ổn pin tuột hơi nhanh. Tầm giá này thì ăn đứt nhiều máy rồi. Máy cầm rất chắc chắn đầm tay. Thao tác hằng ngày nhanh mượt. Chơi game mượt máy ít nóng. Chỉ có điều là tại các cửa hàng ít máy quá và hầu như đã bóc hết siu máy. Mua máy mới mà ko đc bóc xiu hơi buồn. Đáng mua tầm 13tr5,5
xiaomi-14t-pro-5g-12gb-256gb,Bắt wifi yếu vào app ngân hàng rất chậm bị lỗi nhiều quá,2
xiaomi-14t-pro-5g-12gb-256gb,Máy mượt nhưng bắt wifi quá kém thua con máy cũ nx,2
xiaomi-14t-pro-5g-12gb-256gb,Máy chạy cũng ok.Wifi bắt siêu chán thua con điện thoại sam sung 3 năm tuổi.,2
xiaomi-14t-pro-5g-12gb-256gb,"Dùng mượt, trải nghiệm mọi thứ đều tốt. Nhưng giá thì tụt quần quá, thiết nghĩ mua để dùng nên không nghĩ nhiều nhưng mới mua được tháng mà giảm sâu đến 4tr thì lần sau chắc không dám mua Xiaomi quá. Không bảo vệ quyền lợi người dùng như apple.",5
xiaomi-14t-pro-5g-12gb-256gb,Trời ơi nó tụt pin nhanh quá để qua đêm không nghe nhạc không Bluetooth tắt 4g để không vậy mà nó tụt từ 30% pin từ lúc 22h đến 6 sáng hôm sau còn 8% pin,4
xiaomi-14t-pro-5g-12gb-256gb,"Máy sử dụng tốt mọi thứ, wifi 4, 5g , xem youtube liên tục đc 8h bằng mạng di động hết 100% pin , mua 16990 sau 30 ngày giảm mất 4050k , củ sạc thì ko thấy giảm , thiết nghĩ tgdd lên giảm giá củ sạc với cáp để người mua máy dễ tiếp cận với phụ kiện hơn , như vậy là tuyệt vời và thiết thực nhất",5
xiaomi-14t-pro-5g-12gb-256gb,xài rất tốt trong tầm giá,5
xiaomi-14t-pro-5g-12gb-256gb,"Mơi mua 12.7 mấy ngày, giờ còn 12.9, máy chụp hình đẹp.",4
xiaomi-14t-pro-5g-12gb-256gb,"Máy ổn, mua thì seal bốc sẵn, số lần sạc pin thì bị reset về 0 liên tục",4
xiaomi-14t-pro-5g-12gb-256gb,"Mua hàng nguyên seal sao thấy bóc sẵn rồi, chưa thấy lỗi gì",4
xiaomi-14t-pro-5g-12gb-256gb,Lúc mình mua 16tr990k mà giờ giảm còn hơn 13tr chán thật sự đã k có tiền còn chớ.. quá tệ,1
xiaomi-14t-pro-5g-12gb-256gb,Vừa mới mua 15tr2 h giảm 13tr7 buồn thực sự.máy đang dùng chưa thấy lỗi gì chỉ là pin tụt hơi nhanh,5
xiaomi-14t-pro-5g-12gb-256gb,Thấy vừa giảm giá mua liền chơi tết dùng Ok cho ace chơi game giá hợp lý rồi.chốt thôi,5
xiaomi-14t-pro-5g-12gb-256gb,"Wifi chập chờn, phải khởi động lại hoặc bật chế độ máy bay thì wifi ổn định lại. Còn lại xài oke. Ko chê vào đâu được.",4
xiaomi-14t-pro-5g-12gb-256gb,"Mới mua vừa rồi 16t990. Nay còn hơn 15tr. Đã không có tiền mà còn như vầy thì chịu rồi. Máy xài ok mọi thứ trừ wifi. Chập chờn, full sóng nhưng không truy cập được, tắt wifi trên máy rồi mở lại mấy lần thì mới được, trong khi các dt khác dùng trong nhà vẫn bình thường. Dòng này bị lỗi wifi hả mọi người.",3
xiaomi-14t-pro-5g-12gb-256gb,"Tuyệt vời quá, cá nhân mình thấy máy quá tốt, chụp hình Leica quá chuyên nghiệp, nước ảnh tốt nhất trong tầm giá.",5
xiaomi-14t-pro-5g-12gb-256gb,"Xiaomi 14T Pro rất tốt, hiệu năng cực mạnh, đáng mua nhất tầm giá, bảo hành dài.",5
xiaomi-14t-pro-5g-12gb-256gb,Ảnh chụp gần bị mờ viền kb là chức năng hay lỗi nữa,3
xiaomi-14t-pro-5g-12gb-256gb,"Máy sài rất tốt ,đã dùng gần 1 tháng rồi .từ tác vụ bình thường đến game nặng.",5
xiaomi-14t-pro-5g-12gb-256gb,Sao dễ chốc sơn viền vậy,3
xiaomi-14t-pro-5g-12gb-256gb,"Điện thoại khi sử dụng nống tầm 4045C, bắt sóng đt và wifi kém, chụp hình bình thường, loa nhỏ, AI không khác gì google.",1
xiaomi-14t-pro-5g-12gb-256gb,"Khả năng bắt wifi quá kém dù dùng mạng chúng với các dòng khác, xem video, bình luận mà K hiện thị đc,",1
xiaomi-redmi-13-6gb-128gb,Sao thông số báo 2 nano sim mà chỉ có 1 khe sim vậy,3
xiaomi-redmi-13-6gb-128gb,Máy này hỗ trợ sinh trắc học k,5
xiaomi-redmi-13-6gb-128gb,Nói chung redmi 13 là ổn trong tầm giá hàng chính hãng những khả năng tối ưu pin chưa hài lòng lắm,4
xiaomi-redmi-13-6gb-128gb,"Từ khi mua máy tới giờ không hiểu sao máy lag kinh khủng. Chơi game không được đã đành, đến lướt fb, tiktok hay xem ytb cũng lag. Bình thường những dòng máy tầm trung cũng phải mượt một thời gian đầu rồi lag dần chứ từ khi mua máy đã như vậy thì thôi.",1
